unit_id,unit_name,property_id,status,bedroom,bathroom,beds,guests,deleted_at,capacity,created_at,updated_at,temp_column,unit_type_id,old_unit_id
UN0211,Casa Grande Residence - 2BR - 0309,PR0174,2,2,,,,2018-06-17 00:00,,2018-01-26 00:00,2023-04-28 04:26,,141,
UN0212,Villa Casa Putih,PR0124,2,2,,,,2017-10-27 00:00,,2017-02-03 00:00,2023-04-28 04:26,,142,
UN0213,Casa Bianca,PR0271,2,4,,,,2022-02-09 08:39,,,2023-04-28 04:26,,143,
UN0214,Cemara Indah - Deluxe 1,PR0226,2,4,,,,2020-04-06 04:52,,,2023-04-28 04:26,,144,
UN0215,Cemara Indah - Deluxe 2,PR0226,2,4,,,,2020-04-06 04:52,,,2023-04-28 04:26,,144,
UN0216,Cemara Indah - Superior 1,PR0226,2,4,,,,2020-04-06 04:52,,,2023-04-28 04:26,,144,
UN0217,Cemara Indah - Superior 2,PR0226,2,2,,,,2020-04-06 04:52,,,2023-04-28 04:26,,145,
UN0218,Citra Sun Garden C2 no 2,PR0176,2,4,,,,2022-02-09 08:38,,,2023-04-28 04:26,,146,
UN0219,1,PR0126,2,1,1,1,2,2023-03-22 09:57,2,2016-11-03 00:00,2023-04-28 04:26,,148,
UN0220,Comeback - 02 (Double),PR0126,2,1,1,1,2,2023-03-22 09:57,2,2016-11-11 00:00,2023-04-28 04:26,,147,
UN0221,03,PR0126,2,1,1,1,2,2023-03-22 09:57,2,2016-12-25 00:00,2023-04-28 04:26,,147,
UN0222,04,PR0126,1,1,1,1,2,2024-01-01 04:11,2,2018-01-01 00:00,2024-01-01 04:11,,147,
UN0223,Comeback - 05 (Double),PR0126,2,1,0,0,0,2023-03-22 09:58,,2018-01-01 00:00,2023-04-28 04:26,,148,
UN0224,06,PR0126,1,1,1,1,2,2024-01-01 04:11,2,2017-03-24 00:00,2024-01-01 04:11,,147,
UN0225,07,PR0126,2,1,1,1,2,2023-03-22 09:58,2,2016-11-22 00:00,2023-04-28 04:26,,147,
UN0226,08,PR0126,1,1,1,1,2,2024-01-01 04:11,2,2016-12-29 00:00,2024-01-01 04:11,,147,
UN0227,09,PR0126,2,1,1,1,2,2023-03-22 09:58,2,2017-08-11 00:00,2023-04-28 04:26,,147,
UN0228,10,PR0126,1,1,1,1,2,2024-01-01 04:11,2,2017-07-13 00:00,2024-01-01 04:11,,147,
UN0231,D'Java Lempuyangan,PR0273,2,4,,,,2019-02-24 00:00,,2018-05-05 00:00,2023-04-28 04:26,,149,
UN0232,D'Java,PR0228,2,4,,,,2020-07-12 07:26,,,2023-04-28 04:26,,150,
UN0233,D'Java Babarsari,PR0178,2,4,,,,2018-04-15 00:00,,2017-12-23 00:00,2023-04-28 04:26,,151,
UN0234,D'Java Gemilang,PR0128,2,3,,,,2019-04-21 00:00,,2019-04-20 00:00,2023-04-28 04:26,,152,
UN0235,D'Java Monjali,PR0274,2,2,,,,2022-02-09 08:39,,,2023-04-28 04:26,,153,
UN0236,D'Padang - 01,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-07-17 00:00,2023-05-05 09:45,,154,
UN0237,D'Padang - 02,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-08-01 00:00,2023-05-05 09:45,,154,
UN0238,D'Padang - 03,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-08-01 00:00,2023-05-05 09:45,,154,
UN0239,D'Padang - 04,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-07-15 00:00,2023-05-05 09:45,,154,
UN0240,D'Padang - 05,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-08-14 00:00,2023-05-05 09:45,,154,
UN0241,D'Padang - 06,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2017-06-12 00:00,2023-05-05 09:45,,154,
UN0242,D'Padang - 07,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2017-05-31 00:00,2023-05-05 09:45,,154,
UN0243,D'Padang - 08,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-08-13 00:00,2023-05-05 09:45,,154,
UN0244,D'Padang - 09,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2016-07-24 00:00,2023-05-05 09:45,,154,
UN0245,D'Padang - 10,PR0229,1,1,,,,2023-05-05 09:45,,2016-08-16 00:00,2023-05-05 09:45,,155,
UN0248,D'Padang Wood Bungalow - 1,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2017-08-11 00:00,2023-05-05 09:45,,154,
UN0249,D'Padang Wood Bungalow - 2,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2017-07-23 00:00,2023-05-05 09:45,,154,
UN0250,D'Padang Wood Bungalow - 3,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2018-10-06 00:00,2023-05-05 09:45,,154,
UN0251,D'Padang Wood Bungalow - 4,PR0229,1,1,1,1,2,2023-05-05 09:45,2,2018-07-25 00:00,2023-05-05 09:45,,154,
UN0254,DD Ubud Villas,PR0180,2,3,,,,2022-02-09 08:38,,,2023-04-28 04:26,,156,
UN0255,Denpasar Residence - 2BR - 28ABH,PR0129,2,2,,,,2018-07-31 00:00,,2018-02-03 00:00,2023-04-28 04:26,,157,
UN0256,Villa 1,PR0276,2,3,3,3,6,2023-03-22 09:58,6,2018-06-14 00:00,2023-04-28 04:26,,160,
UN0257,Villa 2,PR0276,2,3,3,3,6,2023-03-22 09:59,6,2018-08-16 00:00,2023-04-28 04:26,,160,
UN0258,Villa 3,PR0276,2,4,5,4,8,2023-03-22 09:59,8,2018-07-07 00:00,2023-04-28 04:26,,161,
UN0259,Villa 4,PR0276,2,3,3,3,6,2023-03-22 09:59,6,2018-06-30 00:00,2023-04-28 04:26,,160,
UN0260,Villa 5,PR0276,1,3,3,3,6,2023-06-10 04:37,6,2018-07-21 00:00,2023-06-10 04:37,,160,
UN0261,Dhuna Guesthouse - 1,PR0230,2,4,,,,2018-08-06 00:00,,2017-11-23 00:00,2023-04-28 04:26,,162,
UN0262,Dhuna Guesthouse - 2,PR0230,2,3,,,,2018-08-06 00:00,,2017-11-23 00:00,2023-04-28 04:26,,163,
UN0263,Dinar Hills - A (Suite),PR0181,2,1,1,1,2,2023-01-15 00:00,2,2017-07-12 00:00,2023-04-28 04:26,,164,
UN0264,Dinar Hills - B (Standard),PR0181,2,1,1,1,2,2022-11-17 03:52,2,2017-06-24 00:00,2023-04-28 04:26,,164,
UN0265,Dinar Hills - C (Standard),PR0181,2,1,1,1,2,2022-11-17 03:52,2,2017-08-10 00:00,2023-04-28 04:26,,164,
UN0266,Dinar Hills - D (Suite),PR0181,2,1,1,1,2,2022-11-17 03:52,2,2018-10-04 00:00,2023-04-28 04:26,,164,
UN0267,Dinar Hills - E,PR0181,2,1,1,1,2,2022-11-17 03:52,2,2018-07-27 00:00,2023-04-28 04:26,,164,
UN0268,Dreamview Villa,PR0130,2,4,,,,2017-07-01 00:00,,2017-03-27 00:00,2023-04-28 04:26,,165,
UN0269,Elements Hostel,PR0277,2,4,,,,2017-04-14 00:00,,2017-01-22 00:00,2023-04-28 04:26,,166,
UN0270,Elements Hostel - 6 beds,PR0277,2,3,,,,2017-03-31 00:00,,2017-03-15 00:00,2023-04-28 04:26,,167,
UN0271,Elements Hostel - 8 beds,PR0277,2,2,,,,2017-04-14 00:00,,2017-01-22 00:00,2023-04-28 04:26,,168,
UN0272,Emerald Villas,PR0231,2,4,,,,2019-04-28 00:00,,2018-07-29 00:00,2023-04-28 04:26,,169,
UN0273,Family Circus - Cabin 1,PR0183,2,1,,,,2022-02-09 08:38,,,2023-04-28 04:26,,170,
UN0274,Family Circus - Cabin 2,PR0183,2,1,,,,2022-02-09 08:38,,,2023-04-28 04:26,,170,
UN0275,Full Moon - 1,PR0131,2,1,,,,2018-08-08 00:00,,2017-04-26 00:00,2023-04-28 04:26,,171,
UN0276,Full Moon - 10,PR0131,2,3,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,172,
UN0277,Full Moon - 2,PR0131,2,4,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,173,
UN0278,Full Moon - 3,PR0131,2,1,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,171,
UN0279,Full Moon - 4,PR0131,2,1,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,171,
UN0280,Full Moon - 5,PR0131,2,1,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,171,
UN0281,Full Moon - 6,PR0131,2,3,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,172,
UN0282,Full Moon - 7,PR0131,2,3,,,,2017-09-17 00:00,,2017-09-12 00:00,2023-04-28 04:26,,172,
UN0283,Full Moon - 8,PR0131,2,4,,,,2017-08-10 00:00,,2017-08-08 00:00,2023-04-28 04:26,,173,
UN0284,Full Moon - 8BR,PR0131,2,4,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,173,
UN0285,Full Moon - 9,PR0131,2,1,,,,2018-10-06 00:00,,2017-03-20 00:00,2023-04-28 04:26,,171,
UN0286,Gandaria Height Apartment - Zizi,PR0278,2,4,,,,2017-11-26 00:00,,2017-11-25 00:00,2023-04-28 04:26,,174,
UN0287,Gangga Guest House - 1,PR0232,2,2,,,,2018-01-13 00:00,,2017-08-17 00:00,2023-04-28 04:26,,175,
UN0288,Gangga Guest House - 2,PR0232,2,4,,,,2017-09-15 00:00,,2017-09-13 00:00,2023-04-28 04:26,,176,
UN0289,Gangga Guest House - 3,PR0232,2,1,,,,2018-03-20 00:00,,2017-08-17 00:00,2023-04-28 04:26,,177,
UN0290,Gangga Guest House - 4,PR0232,2,2,,,,2018-03-20 00:00,,2017-08-17 00:00,2023-04-28 04:26,,175,
UN0291,Gangga Guest House - 5,PR0232,2,1,,,,2018-03-20 00:00,,2017-08-24 00:00,2023-04-28 04:26,,177,
UN0292,Gangga Guest House - 6,PR0232,2,1,,,,2018-03-20 00:00,,2017-08-17 00:00,2023-04-28 04:26,,177,
UN0293,Gangga Guest House - 7,PR0232,2,1,,,,2018-03-20 00:00,,2017-08-17 00:00,2023-04-28 04:26,,177,
UN0294,Gangga Guest House - 8,PR0232,2,2,,,,2018-03-20 00:00,,2017-08-17 00:00,2023-04-28 04:26,,175,
UN0295,Gatra - 1,PR0184,2,2,,,,2022-02-09 08:38,,,2023-04-28 04:26,,178,
UN0296,Gatra - 2,PR0184,2,4,,,,2022-02-09 08:38,,,2023-04-28 04:26,,179,
UN0297,Gatra - 3,PR0184,2,1,,,,2022-02-09 08:38,,,2023-04-28 04:26,,180,
UN0298,Gatra - 4,PR0184,2,2,,,,2022-02-09 08:38,,,2023-04-28 04:26,,178,
UN0299,Gatra - 5,PR0184,2,4,,,,2022-02-09 08:38,,,2023-04-28 04:26,,179,
UN0300,Gatra - 6,PR0184,2,4,,,,2022-02-09 08:38,,,2023-04-28 04:26,,179,
UN0301,Gatra - 7,PR0184,2,3,,,,2022-02-09 08:38,,,2023-04-28 04:26,,181,
UN0302,Gatra - 8,PR0184,2,3,,,,2022-02-09 08:38,,,2023-04-28 04:26,,181,
UN0303,Gatra - 9,PR0184,2,4,,,,2022-02-09 08:38,,,2023-04-28 04:26,,179,
UN0304,Gili Eco Villas - 1 (2br),PR0133,2,4,,,,2017-11-08 00:00,,2017-06-03 00:00,2023-04-28 04:26,,182,
UN0305,Gili Eco Villas - 2 (2br),PR0133,2,4,,,,2018-06-11 00:00,,2017-02-14 00:00,2023-04-28 04:26,,182,
UN0306,Gili Eco Villas - 3 (2br),PR0133,2,1,,,,2018-06-11 00:00,,2017-02-14 00:00,2023-04-28 04:26,,183,
UN0307,Gili Eco Villas - 5 (3br),PR0133,2,3,,,,2018-06-10 00:00,,2018-06-09 00:00,2023-04-28 04:26,,184,
UN0308,Gili Eco Villas - Bungalow 1 (1br),PR0133,2,3,,,,2018-01-21 00:00,,2017-02-14 00:00,2023-04-28 04:26,,184,
UN0309,Gili Eco Villas - Bungalow 2 (1br),PR0133,2,3,,,,2018-06-11 00:00,,2017-02-14 00:00,2023-04-28 04:26,,184,
UN0310,Gili Teak,PR0279,2,4,,,,2020-04-11 07:30,,,2023-04-28 04:26,,185,
UN0311,Gondang Legi Villas - 1,PR0233,2,2,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,186,
UN0312,Gondang Legi Villas - 2,PR0233,2,2,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,186,
UN0313,Gondang Legi Villas - 3,PR0233,2,1,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,187,
UN0314,Gondang Legi Villas - 4,PR0233,2,2,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,186,
UN0315,Gondang Legi Villas - 5,PR0233,2,4,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,188,
UN0316,Gondang Legi Villas - 6,PR0233,2,4,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,188,
UN0317,Gondang Legi Villas - 7,PR0233,2,4,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,188,
UN0318,Gondang Legi Villas - Family Bungalow,PR0233,2,2,,,,2018-09-15 00:00,,2018-08-25 00:00,2023-04-28 04:26,,186,
UN0319,Gravity,PR0185,2,3,,,,2015-09-12 00:00,,2013-12-05 00:00,2023-04-28 04:26,,189,
UN0320,Griya Langen,PR0011,2,2,,,,2018-12-14 00:00,,2018-12-11 00:00,2023-04-28 04:26,,21,
UN0321,Griya Langen Rooms - Double,PR0011,2,2,,,,2018-02-17 00:00,,2018-02-16 00:00,2023-04-28 04:26,,21,
UN0322,Griya Langen Rooms - Double - 2,PR0011,2,2,,,,2018-12-14 00:00,,2018-02-16 00:00,2023-04-28 04:26,,21,
UN0323,Griya Langen Rooms - Twin,PR0011,2,1,,,,2018-02-18 00:00,,2018-02-16 00:00,2023-04-28 04:26,,22,
UN0325,Hazel House - D1,PR0134,2,2,,,,2022-02-09 08:37,,,2023-04-28 04:26,,190,
UN0326,Hazel House - D2,PR0134,2,4,,,,2022-02-09 08:37,,,2023-04-28 04:26,,191,
UN0327,Hazel House - F1,PR0134,2,2,,,,2022-02-09 08:37,,,2023-04-28 04:26,,190,
UN0328,Hazel House - Whole House,PR0134,2,1,,,,2022-02-09 08:37,,,2023-04-28 04:26,,192,
UN0329,Homestay Tembi - Deluxe Family Joyo Blumbang,PR0013,2,1,,,,2018-07-21 00:00,,2017-11-04 00:00,2023-04-28 04:26,,29,
UN0330,Homestay Tembi - Deluxe Suite Tejakusuma,PR0013,2,2,,,,2018-07-21 00:00,,2017-11-04 00:00,2023-04-28 04:26,,27,
UN0331,Hyarta Residence - C9,PR0281,2,3,3,3,8,2021-05-14 00:00,8,2018-04-13 00:00,2023-04-28 04:26,,193,
UN0332,Hyarta Residence - D10,PR0281,2,3,3,3,8,2020-02-18 00:00,8,2018-07-11 00:00,2023-04-28 04:26,,193,
UN0333,Jepun Sari - 88 (Twin),PR0234,2,1,1,1,2,2018-07-23 00:00,2,2016-12-23 00:00,2023-04-28 04:26,,194,
UN0334,Jepun Sari - 89 (Twin),PR0234,2,1,1,1,2,2020-01-02 00:00,2,2016-12-15 00:00,2023-04-28 04:26,,194,
UN0335,Jepun Sari - 90 (Twin),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0336,Jepun Sari - 91 (Double),PR0234,2,1,1,1,2,2020-03-07 00:00,2,2016-12-18 00:00,2023-04-28 04:26,,194,
UN0337,Jepun Sari - 92 (Double),PR0234,2,1,1,1,2,2020-03-23 00:00,2,2016-12-19 00:00,2023-04-28 04:26,,194,
UN0338,Jepun Sari - 93 (Double),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0339,Jepun Sari - 94 (Double),PR0234,2,1,,,,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,196,
UN0340,Jepun Sari - 95 (Double),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0341,Jepun Sari - 96 (Suite),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0342,Jepun Sari - 97 (Suite),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0343,Jepun Sari - 98 (Suite),PR0234,2,1,0,0,0,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,195,
UN0344,Jepun Sari - 99 (Double),PR0234,2,1,,,,2020-03-23 00:00,,2016-12-15 00:00,2023-04-28 04:26,,196,
UN0345,Jepun Sari - 100 (Bungalow),PR0234,2,1,1,1,2,2019-08-29 00:00,2,2018-12-22 00:00,2023-04-28 04:26,,194,
UN0346,Jubilee GuestHouse,PR0186,2,2,,,,2016-10-20 00:00,,2016-09-10 00:00,2023-04-28 04:26,,197,
UN0347,Kakol Guesthouse - 01,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-08-02 00:00,2023-04-28 04:26,,198,
UN0348,Kakol Guesthouse - 02,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-12 00:00,2023-04-28 04:26,,198,
UN0349,Kakol Guesthouse - 03,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-19 00:00,2023-04-28 04:26,,198,
UN0350,Kakol Guesthouse - 04,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-20 00:00,2023-04-28 04:26,,198,
UN0351,Kakol Guesthouse - 05,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-26 00:00,2023-04-28 04:26,,198,
UN0352,Kakol Guesthouse - 06,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-26 00:00,2023-04-28 04:26,,198,
UN0353,Kakol Guesthouse - 07,PR0160,2,1,1,1,3,2022-11-05 11:00,3,2017-07-22 00:00,2023-04-28 04:26,,199,
UN0354,Kakol Guesthouse - 08,PR0160,2,1,1,1,2,2022-11-05 11:00,2,2017-07-16 00:00,2023-04-28 04:26,,198,
UN0355,Kampung Jimba - Padang Padang A,PR0135,2,1,1,1,2,2020-04-01 00:00,2,2017-08-10 00:00,2023-04-28 04:26,,201,
UN0356,Kampung Jimba - Padang Padang B,PR0135,2,1,0,0,0,2020-04-01 00:00,,2019-07-25 00:00,2023-04-28 04:26,,202,
UN0357,Kampung Jimba - Nias A,PR0135,2,1,1,1,2,2020-03-23 00:00,2,2018-02-07 00:00,2023-04-28 04:26,,201,
UN0358,Kampung Jimba - Nias B,PR0135,2,1,1,1,2,2020-06-25 00:00,2,2019-05-31 00:00,2023-04-28 04:26,,201,
UN0359,Kampung Jimba - Ulu A,PR0135,2,1,1,1,2,2019-08-24 00:00,2,2017-09-23 00:00,2023-04-28 04:26,,201,
UN0360,Kampung Jimba - Ulu B,PR0135,2,1,0,0,0,2019-08-24 00:00,,2019-08-15 00:00,2023-04-28 04:26,,202,
UN0361,Kampung Jimba - Ulu C,PR0135,2,1,1,1,2,2019-08-24 00:00,2,2017-08-31 00:00,2023-04-28 04:26,,201,
UN0362,Kampung Jimba - Ulu D,PR0135,2,1,1,1,2,2019-08-24 00:00,2,2017-09-03 00:00,2023-04-28 04:26,,201,
UN0363,Kampung Jimba - Mentawai,PR0135,2,1,1,1,4,2020-01-08 00:00,4,2017-07-07 00:00,2023-04-28 04:26,,203,
UN0364,Kampung Jimba - Ombak A,PR0135,2,1,1,1,2,2020-04-27 00:00,2,2018-02-10 00:00,2023-04-28 04:26,,201,
UN0365,Kampung Jimba - Ombak B,PR0135,2,1,1,1,2,2020-05-31 00:00,2,2017-08-10 00:00,2023-04-28 04:26,,201,
UN0366,Room 01,PR0282,1,1,1,1,2,,2,2016-03-23 00:00,2023-06-01 06:50,,205,
UN0367,Room 02,PR0282,1,1,1,1,2,,2,2016-05-31 00:00,2023-06-01 06:50,,205,
UN0368,Room 05,PR0282,1,1,1,1,2,,2,2016-04-14 00:00,2024-04-02 05:23,,205,
UN0369,Room 06,PR0282,1,1,0,0,0,,,2014-11-19 00:00,2024-04-02 05:23,,205,
UN0370,Room 09,PR0282,2,1,1,1,2,2023-08-31 03:02,2,2016-06-14 00:00,2023-08-31 03:02,,1214,
UN0371,Room 10,PR0282,2,1,1,1,2,2023-08-31 03:03,2,2016-06-16 00:00,2023-08-31 03:03,,1214,
UN0372,Room 03,PR0282,1,1,1,1,2,,2,2017-06-03 00:00,2024-04-02 05:23,,206,
UN0373,Room 04,PR0282,1,1,1,1,2,,2,2017-03-18 00:00,2024-04-02 05:24,,206,
UN0374,Room 11,PR0282,1,1,1,1,2,,2,2017-06-24 00:00,2024-04-02 05:24,,206,
UN0375,Room 12,PR0282,1,1,1,1,2,,2,2014-10-20 00:00,2024-04-02 05:24,,206,
UN0376,Room 11,PR0282,2,1,1,1,2,2023-08-31 03:03,2,2018-06-15 00:00,2023-08-31 03:03,,1215,
UN0377,Room 12,PR0282,2,1,0,0,0,2023-08-31 03:03,,2019-05-02 00:00,2023-08-31 03:03,,1215,
UN0378,Kembang Kuning - 13 (Bungalow),PR0282,2,1,0,0,0,2023-05-12 07:02,,2014-10-20 00:00,2023-05-12 07:02,,206,
UN0381,Kiskenda Cottages,PR0235,2,1,,,,2022-02-09 08:38,,,2023-04-28 04:26,,207,
UN0382,Guesthouse 1,PR0188,1,1,1,1,2,,2,2016-12-13 00:00,2023-04-28 04:26,,208,
UN0383,Guesthouse 2,PR0188,2,1,1,1,2,2023-09-09 02:15,2,2017-03-11 00:00,2023-09-09 02:15,,208,
UN0384,Guesthouse 3,PR0188,1,1,1,1,2,,2,2016-12-29 00:00,2023-04-28 04:26,,208,
UN0385,Guesthouse 4,PR0188,1,1,1,1,2,,2,2018-06-14 00:00,2023-04-28 04:26,,208,
UN0386,Guesthouse 5,PR0188,1,1,1,1,2,,2,2017-01-01 00:00,2023-04-28 04:26,,208,
UN0388,Kubu Tropis,PR0137,2,3,,,,2017-08-28 00:00,,2017-08-11 00:00,2023-04-28 04:26,,209,
UN0389,Kukuh House Ubud,PR0284,2,4,,,,2018-07-27 00:00,,2018-07-23 00:00,2023-04-28 04:26,,210,
UN0390,Kusuma Guest House - 1,PR0236,2,3,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,211,
UN0391,Kusuma Guest House - 2 ( Family ),PR0236,2,1,,,,2019-08-31 00:00,,2018-03-12 00:00,2023-04-28 04:26,,212,
UN0392,Kusuma Guest House - 3 ( Family ),PR0236,2,2,,,,2018-08-29 00:00,,2018-03-27 00:00,2023-04-28 04:26,,213,
UN0393,Kusuma Guest House - 4,PR0236,2,3,,,,2018-08-15 00:00,,2018-03-15 00:00,2023-04-28 04:26,,211,
UN0394,Kusuma Guest House - 5 ( Family ),PR0236,2,1,,,,2019-12-24 00:00,,2018-03-28 00:00,2023-04-28 04:26,,212,
UN0395,Kusuma Guest House - 6,PR0236,2,1,,,,2019-01-02 00:00,,2018-08-17 00:00,2023-04-28 04:26,,212,
UN0396,Kusuma Guest House - 7 ( Family ),PR0236,2,4,,,,2019-01-04 00:00,,2018-07-15 00:00,2023-04-28 04:26,,214,
UN0397,Kusuma Guest House - 8,PR0236,2,1,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,212,
UN0398,Kusuma Guest House - 9,PR0236,2,1,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,212,
UN0399,Kusuma Guest House - 10,PR0236,2,1,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,212,
UN0400,Kusuma Guest House - 11 ( Family ),PR0236,2,3,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,211,
UN0401,Kusuma Guest House - 12,PR0236,2,4,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,214,
UN0402,Kusuma Guest House - 12BR,PR0236,2,2,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,213,
UN0403,Kusuma Guest House - 2BR,PR0236,2,4,,,,2019-12-24 00:00,,2018-12-29 00:00,2023-04-28 04:26,,214,
UN0404,Kusuma Guest House - Family 2BR,PR0236,2,3,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,211,
UN0405,Kusuma GH-DOUBLE,PR0236,2,4,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,214,
UN0406,Kusuma GH-FAMILY,PR0236,2,3,,,,2019-12-24 00:00,,2018-03-12 00:00,2023-04-28 04:26,,211,
UN0407,Kutuh Manak - 01,PR0189,2,4,,,,2019-08-31 00:00,,2017-01-27 00:00,2023-04-28 04:26,,215,
UN0408,Kutuh Manak - 02,PR0189,2,4,,,,2018-02-11 00:00,,2017-04-02 00:00,2023-04-28 04:26,,215,
UN0409,Kutuh Manak - 03,PR0189,2,3,,,,2018-09-09 00:00,,2017-01-27 00:00,2023-04-28 04:26,,216,
UN0410,Kutuh Manak - 04,PR0189,2,2,,,,2019-05-06 00:00,,2019-05-04 00:00,2023-04-28 04:26,,217,
UN0411,Kutuh Manak - 05,PR0189,2,3,,,,2018-09-17 00:00,,2017-02-06 00:00,2023-04-28 04:26,,216,
UN0412,Kutuh Manak - 06,PR0189,2,1,,,,2018-08-21 00:00,,2018-08-06 00:00,2023-04-28 04:26,,218,
UN0413,Kutuh Manak - 07,PR0189,2,4,,,,2019-06-24 00:00,,2017-01-01 00:00,2023-04-28 04:26,,215,
UN0414,Kutuh Manak - 08,PR0189,2,1,,,,2019-07-08 00:00,,2017-03-31 00:00,2023-04-28 04:26,,218,
UN0415,Kutuh Manak - 09,PR0189,2,2,,,,2019-01-14 00:00,,2017-01-05 00:00,2023-04-28 04:26,,217,
UN0416,Kutuh Manak - 10,PR0189,2,3,,,,2019-08-15 00:00,,2016-12-30 00:00,2023-04-28 04:26,,216,
UN0417,La Cabane - Ceu,PR0138,2,2,,,,2020-08-19 04:08,,2015-06-14 00:00,2023-04-28 04:26,,219,
UN0418,La Cabane - Family Paz,PR0138,2,1,,,,2018-08-09 00:00,,2017-07-30 00:00,2023-04-28 04:26,,220,
UN0419,La Cabane Dlx #2,PR0138,2,3,,,,2019-07-11 00:00,,2015-10-09 00:00,2023-04-28 04:26,,221,
UN0420,La Cabane Dlx #2 + 1 extra person,PR0138,2,1,,,,2020-08-19 04:08,,2015-06-14 00:00,2023-04-28 04:26,,220,
UN0421,La Cabane Dlx #3,PR0138,2,1,,,,2022-10-31 00:00,,2015-11-26 00:00,2023-04-28 04:26,,220,
UN0422,La Cabane Dlx #3 + 1 extra person,PR0138,2,4,,,,2020-08-19 04:08,,2015-06-14 00:00,2023-04-28 04:26,,222,
UN0423,La Cabane Std #1,PR0138,2,4,,,,2019-09-15 00:00,,2015-06-28 00:00,2023-04-28 04:26,,222,
UN0424,La Cabane Std #4,PR0138,2,3,,,,2019-08-12 00:00,,2015-06-14 00:00,2023-04-28 04:26,,221,
UN0425,LaJoya1 Deluxe Bungalow #10,PR0286,2,1,1,1,3,2022-11-17 04:08,3,2016-02-14 00:00,2023-04-28 04:26,,223,
UN0426,LaJoya1 Deluxe Bungalow #11,PR0286,2,1,1,1,3,2022-11-17 04:08,3,2017-05-11 00:00,2023-04-28 04:26,,223,
UN0428,LaJoya1 Deluxe Bungalow #12,PR0286,2,1,,,,2022-11-17 04:08,,2016-02-09 00:00,2023-04-28 04:26,,224,
UN0430,LaJoya1 Deluxe Bungalow #14,PR0286,2,1,,,,2022-11-17 04:08,,2015-07-19 00:00,2023-04-28 04:26,,224,
